     68,           5.,           0.,          20.
     69,           5.,           5.,          20.
     70,           5.,          10.,          20.
     71,           5.,         -10.,          15.
     72,           5.,          -5.,          15.
     73,           5.,           0.,          15.
     74,           5.,           5.,          15.
     75,           5.,          10.,          15.
     76,           5.,         -10.,          10.
     77,           5.,          -5.,          10.
     78,           5.,           0.,          10.
     79,           5.,           5.,          10.
     80,           5.,          10.,          10.
     81,           5.,         -10.,           5.
     82,           5.,          -5.,           5.
     83,           5.,           0.,           5.
     84,           5.,           5.,           5.
     85,           5.,          10.,           5.
     86,           5.,         -10.,           0.
     87,           5.,          -5.,           0.
     88,           5.,           0.,           0.
     89,           5.,           5.,           0.
     90,           5.,          10.,           0.
     91,          10.,         -10.,          40.
     92,          10.,          -5.,          40.
     93,          10.,           0.,          40.
     94,          10.,           5.,          40.
     95,          10.,          10.,          40.
     96,          10.,         -10.,          35.
     97,          10.,          -5.,          35.
     98,          10.,           0.,          35.
     99,          10.,           5.,          35.
    100,          10.,          10.,          35.
    101,          10.,         -10.,          30.
    102,          10.,          -5.,          30.
    103,          10.,           0.,          30.
    104,          10.,           5.,          30.
    105,          10.,          10.,          30.
    106,          10.,         -10.,          25.
    107,          10.,          -5.,          25.
    108,          10.,           0.,          25.
    109,          10.,           5.,          25.
    110,          10.,          10.,          25.
    111,          10.,         -10.,          20.
    112,          10.,          -5.,          20.
    113,          10.,           0.,          20.
    114,          10.,           5.,          20.
    115,          10.,          10.,          20.
    116,          10.,         -10.,          15.
    117,          10.,          -5.,          15.
    118,          10.,           0.,          15.
    119,          10.,           5.,          15.
    120,          10.,          10.,          15.
    121,          10.,         -10.,          10.
    122,          10.,          -5.,          10.
    123,          10.,           0.,          10.
    124,          10.,           5.,          10.
    125,          10.,          10.,          10.
    126,          10.,         -10.,           5.
    127,          10.,          -5.,           5.
    128,          10.,           0.,           5.
    129,          10.,           5.,           5.
    130,          10.,          10.,           5.
    131,          10.,         -10.,           0.
    132,          10.,          -5.,           0.
    133,          10.,           0.,           0.
    134,          10.,           5.,           0.
    135,          10.,          10.,           0.
    136,          15.,         -10.,          40.
    137,          15.,          -5.,          40.
    138,          15.,           0.,          40.
    139,          15.,           5.,          40.
    140,          15.,          10.,          40.
    141,          15.,         -10.,          35.
    142,          15.,          -5.,          35.
    143,          15.,           0.,          35.
    144,          15.,           5.,          35.
    145,          15.,          10.,          35.
    146,          15.,         -10.,          30.
    147,          15.,          -5.,          30.
    148,          15.,           0.,          30.
    149,          15.,           5.,          30.
    150,          15.,          10.,          30.
    151,          15.,         -10.,          25.
    152,          15.,          -5.,          25.
    153,          15.,           0.,          25.
    154,          15.,           5.,          25.
    155,          15.,          10.,          25.
    156,          15.,         -10.,          20.
    157,          15.,          -5.,          20.
    158,          15.,           0.,          20.
    159,          15.,           5.,          20.
    160,          15.,          10.,          20.
    161,          15.,         -10.,          15.
    162,          15.,          -5.,          15.
    163,          15.,           0.,          15.
    164,          15.,           5.,          15.
    165,          15.,          10.,          15.
    166,          15.,         -10.,          10.
    167,          15.,          -5.,          10.
    168,          15.,           0.,          10.
    169,          15.,           5.,          10.
    170,          15.,          10.,          10.
    171,          15.,         -10.,           5.
    172,          15.,          -5.,           5.
    173,          15.,           0.,           5.
    174,          15.,           5.,           5.
    175,          15.,          10.,           5.
    176,          15.,         -10.,           0.
    177,          15.,          -5.,           0.
    178,          15.,           0.,           0.
    179,          15.,           5.,           0.
    180,          15.,          10.,           0.
    181,          20.,         -10.,          40.
    182,          20.,          -5.,          40.
    183,          20.,           0.,          40.
    184,          20.,           5.,          40.
    185,          20.,          10.,          40.
    186,          20.,         -10.,          35.
    187,          20.,          -5.,          35.
    188,          20.,           0.,          35.
    189,          20.,           5.,          35.
    190,          20.,          10.,          35.
    191,          20.,         -10.,          30.
    192,          20.,          -5.,          30.
    193,          20.,           0.,          30.
    194,          20.,           5.,          30.
    195,          20.,          10.,          30.
    196,          20.,         -10.,          25.
    197,          20.,          -5.,          25.
    198,          20.,           0.,          25.
    199,          20.,           5.,          25.
    200,          20.,          10.,          25.
    201,          20.,         -10.,          20.
    202,          20.,          -5.,          20.
    203,          20.,           0.,          20.
    204,          20.,           5.,          20.
    205,          20.,          10.,          20.
    206,          20.,         -10.,          15.
    207,          20.,          -5.,          15.
    208,          20.,           0.,          15.
    209,          20.,           5.,          15.
    210,          20.,          10.,          15.
    211,          20.,         -10.,          10.
    212,          20.,          -5.,          10.
    213,          20.,           0.,          10.
    214,          20.,           5.,          10.
    215,          20.,          10.,          10.
    216,          20.,         -10.,           5.
    217,          20.,          -5.,           5.
    218,          20.,           0.,           5.
    219,          20.,           5.,           5.
    220,          20.,          10.,           5.
    221,          20.,         -10.,           0.
    222,          20.,          -5.,           0.
    223,          20.,           0.,           0.
    224,          20.,           5.,           0.
    225,          20.,          10.,           0.
    226,          25.,         -10.,          40.
    227,          25.,          -5.,          40.
    228,          25.,           0.,          40.
    229,          25.,           5.,          40.
    230,          25.,          10.,          40.
    231,          25.,         -10.,          35.
    232,          25.,          -5.,          35.
    233,          25.,           0.,          35.
    234,          25.,           5.,          35.
    235,          25.,          10.,          35.
    236,          25.,         -10.,          30.
    237,          25.,          -5.,          30.
    238,          25.,           0.,          30.
    239,          25.,           5.,          30.
    240,          25.,          10.,          30.
    241,          25.,         -10.,          25.
    242,          25.,          -5.,          25.
    243,          25.,           0.,          25.
    244,          25.,           5.,          25.
    245,          25.,          10.,          25.
    246,          25.,         -10.,          20.
    247,          25.,          -5.,          20.
    248,          25.,           0.,          20.
    249,          25.,           5.,          20.
    250,          25.,          10.,          20.
    251,          25.,         -10.,          15.
    252,          25.,          -5.,          15.
    253,          25.,           0.,          15.
    254,          25.,           5.,          15.
    255,          25.,          10.,          15.
    256,          25.,         -10.,          10.
    257,          25.,          -5.,          10.
    258,          25.,           0.,          10.
    259,          25.,           5.,          10.
    260,          25.,          10.,          10.
    261,          25.,         -10.,           5.
    262,          25.,          -5.,           5.
    263,          25.,           0.,           5.
    264,          25.,           5.,           5.
    265,          25.,          10.,           5.
    266,          25.,         -10.,           0.
    267,          25.,          -5.,           0.
    268,          25.,           0.,           0.
    269,          25.,           5.,           0.
    270,          25.,          10.,           0.
    271,          30.,         -10.,          40.
    272,          30.,          -5.,          40.
    273,          30.,           0.,          40.
    274,          30.,           5.,          40.
    275,          30.,          10.,          40.
    276,          30.,         -10.,          35.
    277,          30.,          -5.,          35.
    278,          30.,           0.,          35.
    279,          30.,           5.,          35.
    280,          30.,          10.,          35.
    281,          30.,         -10.,          30.
    282,          30.,          -5.,          30.
    283,          30.,           0.,          30.
    284,          30.,           5.,          30.
    285,          30.,          10.,          30.
    286,          30.,         -10.,          25.
    287,          30.,          -5.,          25.
    288,          30.,           0.,          25.
    289,          30.,           5.,          25.
    290,          30.,          10.,          25.
    291,          30.,         -10.,          20.
    292,          30.,          -5.,          20.
    293,          30.,           0.,          20.
    294,          30.,           5.,          20.
    295,          30.,          10.,          20.
    296,          30.,         -10.,          15.
    297,          30.,          -5.,          15.
    298,          30.,           0.,          15.
    299,          30.,           5.,          15.
    300,          30.,          10.,          15.
    301,          30.,         -10.,          10.
    302,          30.,          -5.,          10.
    303,          30.,           0.,          10.
    304,          30.,           5.,          10.
    305,          30.,          10.,          10.
    306,          30.,         -10.,           5.
    307,          30.,          -5.,           5.
    308,          30.,           0.,           5.
    309,          30.,           5.,           5.
    310,          30.,          10.,           5.
    311,          30.,         -10.,           0.
    312,          30.,          -5.,           0.
    313,          30.,           0.,           0.
    314,          30.,           5.,           0.
    315,          30.,          10.,           0.
    316,          35.,         -10.,          40.
    317,          35.,          -5.,          40.
    318,          35.,           0.,          40.
    319,          35.,           5.,          40.
    320,          35.,          10.,          40.
    321,          35.,         -10.,          35.
    322,          35.,          -5.,          35.
    323,          35.,           0.,          35.
    324,          35.,           5.,          35.
    325,          35.,          10.,          35.
    326,          35.,         -10.,          30.
    327,          35.,          -5.,          30.
    328,          35.,           0.,          30.
    329,          35.,           5.,          30.
    330,          35.,          10.,          30.
    331,          35.,         -10.,          25.
    332,          35.,          -5.,          25.
    333,          35.,           0.,          25.
    334,          35.,           5.,          25.
    335,          35.,          10.,          25.
    336,          35.,         -10.,          20.
    337,          35.,          -5.,          20.
    338,          35.,           0.,          20.
    339,          35.,           5.,          20.
    340,          35.,          10.,          20.
    341,          35.,         -10.,          15.
    342,          35.,          -5.,          15.
    343,          35.,           0.,          15.
    344,          35.,           5.,          15.
    345,          35.,          10.,          15.
    346,          35.,         -10.,          10.
    347,          35.,          -5.,          10.
    348,          35.,           0.,          10.
    349,          35.,           5.,          10.
    350,          35.,          10.,          10.
    351,          35.,         -10.,           5.
    352,          35.,          -5.,           5.
    353,          35.,           0.,           5.
    354,          35.,           5.,           5.
    355,          35.,          10.,           5.
    356,          35.,         -10.,           0.
    357,          35.,          -5.,           0.
    358,          35.,           0.,           0.
    359,          35.,           5.,           0.
    360,          35.,          10.,           0.
    361,          40.,         -10.,          40.
    362,          40.,          -5.,          40.
    363,          40.,           0.,          40.
    364,          40.,           5.,          40.
    365,          40.,          10.,          40.
    366,          40.,         -10.,          35.
    367,          40.,          -5.,          35.
    368,          40.,           0.,          35.
    369,          40.,           5.,          35.
    370,          40.,          10.,          35.
    371,          40.,         -10.,          30.
    372,          40.,          -5.,          30.
    373,          40.,           0.,          30.
    374,          40.,           5.,          30.
    375,          40.,          10.,          30.
    376,          40.,         -10.,          25.
    377,          40.,          -5.,          25.
    378,          40.,           0.,          25.
    379,          40.,           5.,          25.
    380,          40.,          10.,          25.
    381,          40.,         -10.,          20.
    382,          40.,          -5.,          20.
    383,          40.,           0.,          20.
    384,          40.,           5.,          20.
    385,          40.,          10.,          20.
    386,          40.,         -10.,          15.
    387,          40.,          -5.,          15.
    388,          40.,           0.,          15.
    389,          40.,           5.,          15.
    390,          40.,          10.,          15.
    391,          40.,         -10.,          10.
    392,          40.,          -5.,          10.
    393,          40.,           0.,          10.
    394,          40.,           5.,          10.
    395,          40.,          10.,          10.
    396,          40.,         -10.,           5.
    397,          40.,          -5.,           5.
    398,          40.,           0.,           5.
    399,          40.,           5.,           5.
    400,          40.,          10.,           5.
    401,          40.,         -10.,           0.
    402,          40.,          -5.,           0.
    403,          40.,           0.,           0.
    404,          40.,           5.,           0.
    405,          40.,          10.,           0.
    406,          45.,         -10.,          40.
    407,          45.,          -5.,          40.
    408,          45.,           0.,          40.
    409,          45.,           5.,          40.
    410,          45.,          10.,          40.
    411,          45.,         -10.,          35.
    412,          45.,          -5.,          35.
    413,          45.,           0.,          35.
    414,          45.,           5.,          35.
    415,          45.,          10.,          35.
    416,          45.,         -10.,          30.
    417,          45.,          -5.,          30.
    418,          45.,           0.,          30.
    419,          45.,           5.,          30.
    420,          45.,          10.,          30.
    421,          45.,         -10.,          25.
    422,          45.,          -5.,          25.
    423,          45.,           0.,          25.
    424,          45.,           5.,          25.
    425,          45.,          10.,          25.
    426,          45.,         -10.,          20.
    427,          45.,          -5.,          20.
    428,          45.,           0.,          20.
    429,          45.,           5.,          20.
    430,          45.,          10.,          20.
    431,          45.,         -10.,          15.
    432,          45.,          -5.,          15.
    433,          45.,           0.,          15.
    434,          45.,           5.,          15.
    435,          45.,          10.,          15.
    436,          45.,         -10.,          10.
    437,          45.,          -5.,          10.
    438,          45.,           0.,          10.
    439,          45.,           5.,          10.
    440,          45.,          10.,          10.
    441,          45.,         -10.,           5.
    442,          45.,          -5.,           5.
    443,          45.,           0.,           5.
    444,          45.,           5.,           5.
    445,          45.,          10.,           5.
    446,          45.,         -10.,           0.
    447,          45.,          -5.,           0.
    448,          45.,           0.,           0.
    449,          45.,           5.,           0.
    450,          45.,          10.,           0.
    451,          50.,         -10.,          40.
    452,          50.,          -5.,          40.
    453,          50.,           0.,          40.
    454,          50.,           5.,          40.
    455,          50.,          10.,          40.
    456,          50.,         -10.,          35.
    457,          50.,          -5.,          35.
    458,          50.,           0.,          35.
    459,          50.,           5.,          35.
    460,          50.,          10.,          35.
    461,          50.,         -10.,          30.
    462,          50.,          -5.,          30.
    463,          50.,           0.,          30.
    464,          50.,           5.,          30.
    465,          50.,          10.,          30.
    466,          50.,         -10.,          25.
    467,          50.,          -5.,          25.
    468,          50.,           0.,          25.
    469,          50.,           5.,          25.
    470,          50.,          10.,          25.
    471,          50.,         -10.,          20.
    472,          50.,          -5.,          20.
    473,          50.,           0.,          20.
    474,          50.,           5.,          20.
    475,          50.,          10.,          20.
    476,          50.,         -10.,          15.
    477,          50.,          -5.,          15.
    478,          50.,           0.,          15.
    479,          50.,           5.,          15.
    480,          50.,          10.,          15.
    481,          50.,         -10.,          10.
    482,          50.,          -5.,          10.
    483,          50.,           0.,          10.
    484,          50.,           5.,          10.
    485,          50.,          10.,          10.
    486,          50.,         -10.,           5.
    487,          50.,          -5.,           5.
    488,          50.,           0.,           5.
    489,          50.,           5.,           5.
    490,          50.,          10.,           5.
    491,          50.,         -10.,           0.
    492,          50.,          -5.,           0.
    493,          50.,           0.,           0.
    494,          50.,           5.,           0.
    495,          50.,          10.,           0.
    496,          55.,         -10.,          40.
    497,          55.,          -5.,          40.
    498,          55.,           0.,          40.
    499,          55.,           5.,          40.
    500,          55.,          10.,          40.
    501,          55.,         -10.,          35.
    502,          55.,          -5.,          35.
    503,          55.,           0.,          35.
    504,          55.,           5.,          35.
    505,          55.,          10.,          35.
    506,          55.,         -10.,          30.
    507,          55.,          -5.,          30.
    508,          55.,           0.,          30.
    509,          55.,           5.,          30.
    510,          55.,          10.,          30.
    511,          55.,         -10.,          25.
    512,          55.,          -5.,          25.
    513,          55.,           0.,          25.
    514,          55.,           5.,          25.
    515,          55.,          10.,          25.
    516,          55.,         -10.,          20.
    517,          55.,          -5.,          20.
    518,          55.,           0.,          20.
    519,          55.,           5.,          20.
    520,          55.,          10.,          20.
    521,          55.,         -10.,          15.
    522,          55.,          -5.,          15.
    523,          55.,           0.,          15.
    524,          55.,           5.,          15.
    525,          55.,          10.,          15.
    526,          55.,         -10.,          10.
    527,          55.,          -5.,          10.
    528,          55.,           0.,          10.
    529,          55.,           5.,          10.
    530,          55.,          10.,          10.
    531,          55.,         -10.,           5.
    532,          55.,          -5.,           5.
    533,          55.,           0.,           5.
    534,          55.,           5.,           5.
    535,          55.,          10.,           5.
    536,          55.,         -10.,           0.
    537,          55.,          -5.,           0.
    538,          55.,           0.,           0.
    539,          55.,           5.,           0.
    540,          55.,          10.,           0.
    541,          60.,         -10.,          40.
    542,          60.,          -5.,          40.
    543,          60.,           0.,          40.
    544,          60.,           5.,          40.
    545,          60.,          10.,          40.
    546,          60.,         -10.,          35.
    547,          60.,          -5.,          35.
    548,          60.,           0.,          35.
    549,          60.,           5.,          35.
    550,          60.,          10.,          35.
    551,          60.,         -10.,          30.
    552,          60.,          -5.,          30.
    553,          60.,           0.,          30.
    554,          60.,           5.,          30.
    555,          60.,          10.,          30.
    556,          60.,         -10.,          25.
    557,          60.,          -5.,          25.
    558,          60.,           0.,          25.
    559,          60.,           5.,          25.
    560,          60.,          10.,          25.
    561,          60.,         -10.,          20.
    562,          60.,          -5.,          20.
    563,          60.,           0.,          20.
    564,          60.,           5.,          20.
    565,          60.,          10.,          20.
    566,          60.,         -10.,          15.
    567,          60.,          -5.,          15.
    568,          60.,           0.,          15.
    569,          60.,           5.,          15.
    570,          60.,          10.,          15.
    571,          60.,         -10.,          10.
    572,          60.,          -5.,          10.
    573,          60.,           0.,          10.
    574,          60.,           5.,          10.
    575,          60.,          10.,          10.
    576,          60.,         -10.,           5.
    577,          60.,          -5.,           5.
    578,          60.,           0.,           5.
    579,          60.,           5.,           5.
    580,          60.,          10.,           5.
    581,          60.,         -10.,           0.
    582,          60.,          -5.,           0.
    583,          60.,           0.,           0.
    584,          60.,           5.,           0.
    585,          60.,          10.,           0.
    586,          65.,         -10.,          40.
    587,          65.,          -5.,          40.
    588,          65.,           0.,          40.
    589,          65.,           5.,          40.
    590,          65.,          10.,          40.
    591,          65.,         -10.,          35.
    592,          65.,          -5.,          35.
    593,          65.,           0.,          35.
    594,          65.,           5.,          35.
    595,          65.,          10.,          35.
    596,          65.,         -10.,          30.
    597,          65.,          -5.,          30.
    598,          65.,           0.,          30.
    599,          65.,           5.,          30.
    600,          65.,          10.,          30.
    601,          65.,         -10.,          25.
    602,          65.,          -5.,          25.
    603,          65.,           0.,          25.
    604,          65.,           5.,          25.
    605,          65.,          10.,          25.
    606,          65.,         -10.,          20.
    607,          65.,          -5.,          20.
    608,          65.,           0.,          20.
    609,          65.,           5.,          20.
    610,          65.,          10.,          20.
    611,          65.,         -10.,          15.
    612,          65.,          -5.,          15.
    613,          65.,           0.,          15.
    614,          65.,           5.,          15.
    615,          65.,          10.,          15.
    616,          65.,         -10.,          10.
    617,          65.,          -5.,          10.
    618,          65.,           0.,          10.
    619,          65.,           5.,          10.
    620,          65.,          10.,          10.
    621,          65.,         -10.,           5.
    622,          65.,          -5.,           5.
    623,          65.,           0.,           5.
    624,          65.,           5.,           5.
    625,          65.,          10.,           5.
    626,          65.,         -10.,           0.
    627,          65.,          -5.,           0.
    628,          65.,           0.,           0.
    629,          65.,           5.,           0.
    630,          65.,          10.,           0.
    631,          70.,         -10.,          40.
    632,          70.,          -5.,          40.
    633,          70.,           0.,          40.
    634,          70.,           5.,          40.
    635,          70.,          10.,          40.
    636,          70.,         -10.,          35.
    637,          70.,          -5.,          35.
    638,          70.,           0.,          35.
    639,          70.,           5.,          35.
    640,          70.,          10.,          35.
    641,          70.,         -10.,          30.
    642,          70.,          -5.,          30.
    643,          70.,           0.,          30.
    644,          70.,           5.,          30.
    645,          70.,          10.,          30.
    646,          70.,         -10.,          25.
    647,          70.,          -5.,          25.
    648,          70.,           0.,          25.
    649,          70.,           5.,          25.
    650,          70.,          10.,          25.
    651,          70.,         -10.,          20.
    652,          70.,          -5.,          20.
    653,          70.,           0.,          20.
    654,          70.,           5.,          20.
    655,          70.,          10.,          20.
    656,          70.,         -10.,          15.
    657,          70.,          -5.,          15.
    658,          70.,           0.,          15.
    659,          70.,           5.,          15.
    660,          70.,          10.,          15.
    661,          70.,         -10.,          10.
    662,          70.,          -5.,          10.
    663,          70.,           0.,          10.
    664,          70.,           5.,          10.
    665,          70.,          10.,          10.
    666,          70.,         -10.,           5.
    667,          70.,          -5.,           5.
    668,          70.,           0.,           5.
    669,          70.,           5.,           5.
    670,          70.,          10.,           5.
    671,          70.,         -10.,           0.
    672,          70.,          -5.,           0.
    673,          70.,           0.,           0.
    674,          70.,           5.,           0.
    675,          70.,          10.,           0.
    676,          75.,         -10.,          40.
    677,          75.,          -5.,          40.
    678,          75.,           0.,          40.
    679,          75.,           5.,          40.
    680,          75.,          10.,          40.
    681,          75.,         -10.,          35.
    682,          75.,          -5.,          35.
    683,          75.,           0.,          35.
    684,          75.,           5.,          35.
    685,          75.,          10.,          35.
    686,          75.,         -10.,          30.
    687,          75.,          -5.,          30.
    688,          75.,           0.,          30.
    689,          75.,           5.,          30.
    690,          75.,          10.,          30.
    691,          75.,         -10.,          25.
    692,          75.,          -5.,          25.
    693,          75.,           0.,          25.
    694,          75.,           5.,          25.
    695,          75.,          10.,          25.
    696,          75.,         -10.,          20.
    697,          75.,          -5.,          20.
    698,          75.,           0.,          20.
    699,          75.,           5.,          20.
    700,          75.,          10.,          20.
    701,          75.,         -10.,          15.
    702,          75.,          -5.,          15.
    703,          75.,           0.,          15.
    704,          75.,           5.,          15.
    705,          75.,          10.,          15.
    706,          75.,         -10.,          10.
    707,          75.,          -5.,          10.
    708,          75.,           0.,          10.
    709,          75.,           5.,          10.
    710,          75.,          10.,          10.
    711,          75.,         -10.,           5.
    712,          75.,          -5.,           5.
    713,          75.,           0.,           5.
    714,          75.,           5.,           5.
    715,          75.,          10.,           5.
    716,          75.,         -10.,           0.
    717,          75.,          -5.,           0.
    718,          75.,           0.,           0.
    719,          75.,           5.,           0.
    720,          75.,          10.,           0.
    721,          80.,         -10.,          40.
    722,          80.,          -5.,          40.
    723,          80.,           0.,          40.
    724,          80.,           5.,          40.
    725,          80.,          10.,          40.
    726,          80.,         -10.,          35.
    727,          80.,          -5.,          35.
    728,          80.,           0.,          35.
    729,          80.,           5.,          35.
    730,          80.,          10.,          35.
    731,          80.,         -10.,          30.
    732,          80.,          -5.,          30.
    733,          80.,           0.,          30.
    734,          80.,           5.,          30.
    735,          80.,          10.,          30.
    736,          80.,         -10.,          25.
    737,          80.,          -5.,          25.
    738,          80.,           0.,          25.
    739,          80.,           5.,          25.
    740,          80.,          10.,          25.
    741,          80.,         -10.,          20.
    742,          80.,          -5.,          20.
    743,          80.,           0.,          20.
    744,          80.,           5.,          20.
    745,          80.,          10.,          20.
    746,          80.,         -10.,          15.
    747,          80.,          -5.,          15.
    748,          80.,           0.,          15.
    749,          80.,           5.,          15.
    750,          80.,          10.,          15.
    751,          80.,         -10.,          10.
    752,          80.,          -5.,          10.
    753,          80.,           0.,          10.
    754,          80.,           5.,          10.
    755,          80.,          10.,          10.
    756,          80.,         -10.,           5.
    757,          80.,          -5.,           5.
    758,          80.,           0.,           5.
    759,          80.,           5.,           5.
    760,          80.,          10.,           5.
    761,          80.,         -10.,           0.
    762,          80.,          -5.,           0.
    763,          80.,           0.,           0.
    764,          80.,           5.,           0.
    765,          80.,          10.,           0.
    766,          85.,         -10.,          40.
    767,          85.,          -5.,          40.
    768,          85.,           0.,          40.
    769,          85.,           5.,          40.
    770,          85.,          10.,          40.
    771,          85.,         -10.,          35.
    772,          85.,          -5.,          35.
    773,          85.,           0.,          35.
    774,          85.,           5.,          35.
    775,          85.,          10.,          35.
    776,          85.,         -10.,          30.
    777,          85.,          -5.,          30.
    778,          85.,           0.,          30.
    779,          85.,           5.,          30.
    780,          85.,          10.,          30.
    781,          85.,         -10.,          25.
    782,          85.,          -5.,          25.
    783,          85.,           0.,          25.
    784,          85.,           5.,          25.
    785,          85.,          10.,          25.
    786,          85.,         -10.,          20.
    787,          85.,          -5.,          20.
    788,          85.,           0.,          20.
    789,          85.,           5.,          20.
    790,          85.,          10.,          20.
    791,          85.,         -10.,          15.
    792,          85.,          -5.,          15.
    793,          85.,           0.,          15.
    794,          85.,           5.,          15.
    795,          85.,          10.,          15.
    796,          85.,         -10.,          10.
    797,          85.,          -5.,          10.
    798,          85.,           0.,          10.
    799,          85.,           5.,          10.
    800,          85.,          10.,          10.
    801,          85.,         -10.,           5.
    802,          85.,          -5.,           5.
    803,          85.,           0.,           5.
    804,          85.,           5.,           5.
    805,          85.,          10.,           5.
    806,          85.,         -10.,           0.
    807,          85.,          -5.,           0.
    808,          85.,           0.,           0.
    809,          85.,           5.,           0.
    810,          85.,          10.,           0.
    811,          90.,         -10.,          40.
    812,          90.,          -5.,          40.
    813,          90.,           0.,          40.
    814,          90.,           5.,          40.
    815,          90.,          10.,          40.
    816,          90.,         -10.,          35.
    817,          90.,          -5.,          35.
    818,          90.,           0.,          35.
    819,          90.,           5.,          35.
    820,          90.,          10.,          35.
    821,          90.,         -10.,          30.
    822,          90.,          -5.,          30.
    823,          90.,           0.,          30.
    824,          90.,           5.,          30.
    825,          90.,          10.,          30.
    826,          90.,         -10.,          25.
    827,          90.,          -5.,          25.
    828,          90.,           0.,          25.
    829,          90.,           5.,          25.
    830,          90.,          10.,          25.
    831,          90.,         -10.,          20.
    832,          90.,          -5.,          20.
    833,          90.,           0.,          20.
    834,          90.,           5.,          20.
    835,          90.,          10.,          20.
    836,          90.,         -10.,          15.
    837,          90.,          -5.,          15.
    838,          90.,           0.,          15.
    839,          90.,           5.,          15.
    840,          90.,          10.,          15.
    841,          90.,         -10.,          10.
    842,          90.,          -5.,          10.
    843,          90.,           0.,          10.
    844,          90.,           5.,          10.
    845,          90.,          10.,          10.
    846,          90.,         -10.,           5.
    847,          90.,          -5.,           5.
    848,          90.,           0.,           5.
    849,          90.,           5.,           5.
    850,          90.,          10.,           5.
    851,          90.,         -10.,           0.
    852,          90.,          -5.,           0.
    853,          90.,           0.,           0.
    854,          90.,           5.,           0.
    855,          90.,          10.,           0.
    856,          95.,         -10.,          40.
    857,          95.,          -5.,          40.
    858,          95.,           0.,          40.
    859,          95.,           5.,          40.
    860,          95.,          10.,          40.
    861,          95.,         -10.,          35.
    862,          95.,          -5.,          35.
    863,          95.,           0.,          35.
    864,          95.,           5.,          35.
    865,          95.,          10.,          35.
    866,          95.,         -10.,          30.
    867,          95.,          -5.,          30.
    868,          95.,           0.,          30.
    869,          95.,           5.,          30.
    870,          95.,          10.,          30.
    871,          95.,         -10.,          25.
    872,          95.,          -5.,          25.
    873,          95.,           0.,          25.
    874,          95.,           5.,          25.
    875,          95.,          10.,          25.
    876,          95.,         -10.,          20.
    877,          95.,          -5.,          20.
    878,          95.,           0.,          20.
    879,          95.,           5.,          20.
    880,          95.,          10.,          20.
    881,          95.,         -10.,          15.
    882,          95.,          -5.,          15.
    883,          95.,           0.,          15.
    884,          95.,           5.,          15.
    885,          95.,          10.,          15.
    886,          95.,         -10.,          10.
    887,          95.,          -5.,          10.
    888,          95.,           0.,          10.
    889,          95.,           5.,          10.
    890,          95.,          10.,          10.
    891,          95.,         -10.,           5.
    892,          95.,          -5.,           5.
    893,          95.,           0.,           5.
    894,          95.,           5.,           5.
    895,          95.,          10.,           5.
    896,          95.,         -10.,           0.
    897,          95.,          -5.,           0.
    898,          95.,           0.,           0.
    899,          95.,           5.,           0.
    900,          95.,          10.,           0.
    901,         100.,         -10.,          40.
    902,         100.,          -5.,          40.
    903,         100.,           0.,          40.
    904,         100.,           5.,          40.
    905,         100.,          10.,          40.
    906,         100.,         -10.,          35.
    907,         100.,          -5.,          35.
    908,         100.,           0.,          35.
    909,         100.,           5.,          35.
