   52614.4312830873        8350.42938617775       -14582.9944529103     
   1862.25035378911        1294.35916621128       -5018.75664767167     
  -6423.36511356619       -10016.4424224623       -1441.45118079565     
   8871.93446756710        371.653870071643        4662.07751020598     
   90199.3373854198        68948.0073720925       -105315.241065807     
   1080.96317561158        7497.27519778840        3745.19121859412     
  -11108.7672704423       -4933.47198023366        3743.14434688300     
  -15989.4972923113        183.052690622850        15806.3313105311     
   8350.42938617775        63310.1291191010       -20822.1051972339     
  -1366.27253454409       -19286.1654892881        3414.03646889910     
  -10685.3852778819       -17028.1220269726        4753.65354597714     
   3701.22842624827        29929.4093880299       -13405.8716533187     
   51099.6847315170        25477.2315743262       -3539.08133817457     
   8827.45055269523        11530.7234336739        8856.47087409144     
  -5262.95108164696       -16332.0046206513        13376.2748693493     
   1822.99247089511       -5617.90516170576       -4724.05676200768     
  -14582.9944529103       -20822.1051972339        99652.9530504133     
  -5012.57566379109       -3217.61005500348        9821.67642493483     
  -2995.79366201874        615.747144230289        5345.13581289838     
  -30.1906944300612       -12564.0489832603        40252.4679506986     
  -72239.8610766199        3181.24693154783       -37463.7602559855     
   3122.13130054034        12083.3112034107        997.982071363952     
   4662.53689946485        12512.8210015351       -19010.6499551686     
   14852.1411115793       -564.519162503941       -35635.5762297260     
   1862.25035378911       -1366.27253454409       -5012.57566379109     
   52081.0017900757       -8278.51601784507       -14375.7472321472     
   8782.37365880316       -389.299029295346        4580.84941561495     
  -6579.65931816985        10034.0875816849       -1432.57808312781     
   100865.648661532       -65395.1805705700       -101329.421096922     
  -30631.2330587304        2806.26046299794       -6807.14537697251     
  -15634.3781275309       -191.743589315430        15584.8163701809     
  -11005.7498098711        4942.16287892651        3725.30045983187     
   1294.35916621128       -19286.1654892881       -3217.61005500348     
  -8278.51601784507        62866.7177707195        20625.6787833355     
  -3684.44892902680        29727.2383929244        13190.7664405927     
   10668.6057806607       -17161.8241898539       -4538.54833325202     
  -46193.3998367358        20634.3549822199       -20891.8593742915     
   5401.24231622840       -46094.9926516659       -8320.45285046402     
  -1814.72794300835       -5318.25071806119        4568.14426366806     
   5254.68655376015       -16217.8597438344       -13220.3623710097     
  -5018.75664767167        3414.03646889910        9821.67642493483     
  -14375.7472321472        20625.6787833355        98535.0575391052     
  -47.2903744821242        12378.4873189766        39589.1160959120     
  -2984.94482626964       -430.185479946221        5003.50472646300     
  -71987.5127234396       -20872.6168399703        18124.6809670151     
  -20.2131865105315       -11695.1602416804       -100169.816894140     
   14650.0130884753        481.412843582560       -34874.7409264037     
   4645.19197520117       -12429.7146826141       -18688.5761547981     
  -6423.36511356619       -10685.3852778819       -2995.79366201874     
   8782.37365880316       -3684.44892902680       -47.2903744821243     
   57991.9793398987        12307.3255236619        13481.1855194553     
  -4412.16333291718        2062.50868324768        5766.54464297729     
  -121022.894945601       -101832.831024124       -106677.951995857     
  -56997.7672036485       -8579.69846882438       -18480.8152566026     
  -2558.28244823915        6061.81764739132        1016.71999584821     
  -26637.3967214007        1015.86344786675        2111.08122551964     
  -10016.4424224623       -17028.1220269726        615.747144230289     
  -389.299029295347        29727.2383929244        12378.4873189766     
   12307.3255236619        88345.6114691355        30673.2995193912     
  -1901.58407190438       -45105.9032828721       -4840.14039288792     
  -74900.2072519704       -57117.5106242429       -12710.8461463903     
  -9574.66241514115       -93665.3801419659       -23928.3682535825     
   6061.81736179107        12392.0121511780        4931.41021960806     
  -936.600292840139       -46680.5813703353       -30764.5693461083     
  -1441.45118079565        4753.65354597714        5345.13581289838     
   4580.84941561495        13190.7664405927        39589.1160959120     
   13481.1855194553        30673.2995193912        84898.4732411236     
   5757.26210042473        5001.06500423133        22552.3464497410     
  -77977.4638135705       -13512.1730415864       -59476.2927554237     
  -19420.8813204854       -21524.9158484261       -76199.5026720923     
  -2982.70278040510       -4890.58006179651       -42963.5811832240     
  -52.7747096209128       -30783.7844618247       -55536.0995405183     
   8871.93446756710        3701.22842624827       -30.1906944300611     
  -6579.65931816985        10668.6057806607       -2984.94482626965     
  -4412.16333291718       -1901.58407190438        5757.26210042473     
   58351.3145800615       -12468.2501350056        13674.4036289649     
  -126967.342092212        98280.0042226104       -114733.583611744     
   30596.8859948479       -1723.83719196185       -689.157548094030     
  -26637.3967060093       -936.602077842822        2033.16842644212     
  -2598.78257296058       -6141.07901741609        1027.73797387328     
   371.653870071642        29929.4093880299       -12564.0489832603     
   10034.0875816849       -17161.8241898539       -430.185479946221     
   2062.50868324768       -45105.9032828721        5001.06500423133     
  -12468.2501350056        88569.7444812309       -30834.2241307337     
   69993.9223571855       -45919.3269231776        374.436502529265     
  -4654.03045378157        72278.4982680350       -11239.4703816019     
   1015.86166286396       -46680.5813646875        30742.9526071090     
  -6141.07873181510        12284.9198793343       -4909.79348060738     
   4662.07751020597       -13405.8716533187        40252.4679506986     
  -1432.57808312781       -4538.54833325202        5003.50472646300     
   5766.54464297729       -4840.14039288792        22552.3464497410     
   13674.4036289649       -30834.2241307337        85373.8402441739     
  -87766.8751204434        4578.91136656645       -76256.8611945304     
   219.982479117351       -3941.44868895186        22952.6867013243     
  -125.198703058542        30723.7379595073       -55536.0995348708     
  -3028.02580000524        4950.62656411451       -43321.9074460167     
   90199.3373854198        51099.6847315170       -72239.8610766199     
   100865.648661532       -46193.3998367358       -71987.5127234396     
  -121022.894945601       -74900.2072519704       -77977.4638135705     
  -126967.342092212        69993.9223571855       -87766.8751204434     
   2262741.18066501        122590.945801926        192138.096595342     
   107621.052837141        49861.9891961576        70807.0038438287     
  -116337.510431847       -79983.1750598197        75675.7706474783     
  -102105.928420239        70182.5187847925        67298.4662997077     
   68948.0073720925        25477.2315743262        3181.24693154783     
  -65395.1805705700        20634.3549822199       -20872.6168399703     
  -101832.831024124       -57117.5106242429       -13512.1730415864     
   98280.0042226104       -45919.3269231776        4578.91136656645     
   122590.945801926        875215.838753354        21179.9396038647     
   65666.2847486098        27852.0079828314        8556.54136453857     
  -107255.260885550       -57813.6332056633       -4617.75537373981     
   100158.234309800       -10372.0203147968        13551.0170487596     
  -105315.241065807       -3539.08133817457       -37463.7602559855     
  -101329.421096922       -20891.8593742915        18124.6809670151     
  -106677.951995857       -12710.8461463903       -59476.2927554237     
  -114733.583611744        374.436502529265       -76256.8611945304     
   192138.096595342        21179.9396038647        911124.640353857     
   99830.9055181169        11963.2308015047        38765.5153397335     
   105011.208758404       -417.721999374601       -35120.5131144684     
   99911.6331946057        12754.1316432372       -368.824003453052     
   1080.96317561158        8827.45055269523        3122.13130054034     
  -30631.2330587304        5401.24231622840       -20.2131865105317     
  -56997.7672036485       -9574.66241514115       -19420.8813204854     
   30596.8859948479       -4654.03045378157        219.982479117351     
   107621.052837141        65666.2847486098        99830.9055181169     
   113488.298929931       -428.796788364015        33236.6694753100     
  -7064.07147540711       -4971.44554245790       -5210.64617624780     
   9239.81713070741        5347.40919915602        2031.08301759252     
   7497.27519778840        11530.7234336739        12083.3112034107     
   2806.26046299794       -46094.9926516659       -11695.1602416804     
  -8579.69846882438       -93665.3801419659       -21524.9158484261     
  -1723.83719196185        72278.4982680350       -3941.44868895186     
   49861.9891961576        27852.0079828314        11963.2308015047     
  -428.796788364015        166108.550239770       -644.244149097191     
  -6987.99715923671       -9098.13161122348        3858.75684196518     
   7260.24668908720        21592.2420787649        21607.6076954147     
   3745.19121859412        8856.47087409144        997.982071363952     
  -6807.14537697251       -8320.45285046402       -100169.816894140     
  -18480.8152566026       -23928.3682535825       -76199.5026720923     
  -689.157548094030       -11239.4703816019        22952.6867013243     
   70807.0038438287        8556.54136453858        38765.5153397335     
   33236.6694753100       -644.244149097191        175332.454339994     
   644.192857045561        11135.6331099527        31403.8062538182     
   2319.23937175704        24032.2055252303        12950.2383105667     
  -11108.7672704423       -5262.95108164696        4662.53689946485     
  -15634.3781275309       -1814.72794300836        14650.0130884753     
  -2558.28244823915        6061.81736179107       -2982.70278040510     
  -26637.3967060093        1015.86166286396       -125.198703058543     
  -116337.510431847       -107255.260885550        105011.208758404     
  -7064.07147540711       -6987.99715923671        644.192857045561     
   57991.9790572305        12307.3264349083       -11515.2027348995     
  -4412.15948649549        2062.50882242090       -7752.42716543856     
  -4933.47198023366       -16332.0046206513        12512.8210015351     
